326,-,,CZE,15,Petera,Mihal,CM,76,32,181,0,,basaksehir,33.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
327,CM,,TUR,9,Beracigher,Onur,CM,78,32,178,0,,besiktas,39.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
328,-,,FRA,8,Adier,-,CM,78,33,177,0,,lyon,39.0,2,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
329,-,,CRO,5,Pejić,Milan,CM,78,33,181,0,,villarreal,39.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
330,-,,COL,15,Muiyal,Pedro,SS AM,75,27,176,0,,fiorentina,20.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
331,-,,PAR,16,Ezaldes,Victor,GK,77,28,188,0,,asse,32.0,3,GK,Left,7,7,7,8,7,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
332,-,,GER,6,Nule,Raitz,GK,78,25,194,86,,schalke,23.0,2,GK,Right,8,8,7,8,7,,,,,,,,,,,,,,,,9,2,,,8,,,,,,,0
333,-,,FIN,4,Kaspa,Julian,GK,78,31,195,0,,gladbach,39.7,1,GK,Right,8,8,6,8,7,,,,,,,,,,,,,,,,7,2,,,8,,,,,,,0
334,-,,USA,8,Collins,Haden,GK,78,32,192,0,,newcastle,39.0,2,GK,Right,7,8,7,8,7,,,,,,,,,,,,,,,,8,2,,,8,,,,,,,0
335,-,,ITA,2,Padelli,Muziano,GK,77,23,192,79,,bologna,27.0,2,GK,Right,8,8,7,7,7,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
336,-,,ESP,17,Rajuli,Gayel,LB,78,29,176,0,,realmadrid,39.0,3,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
337,-,,DEN,18,Johanesen,Arne,LB,78,27,177,0,,southampton,36.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
338,-,,AUT,2,Ajagba,Nwela,LW ST,74,22,179,78,,bayerleverkusen,2.5,1,LW,Right,,,,,,,,,,,,,,,,,,,,,,8,,,6,,,,,,,0
339,-,,SUI,4,Darani,Emil,RB,78,27,177,0,,basel,24.5,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
340,-,,FRA,8,Delert,Robin,RB RM,84,28,178,0,,monaco,56.2,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
341,-,,PER,28,Journao,Ferinme,RB,78,26,177,0,,psg,39.5,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
342,-,,GER,3,Sommestacher,Feuider,RB CB,77,22,182,83,,gladbach,30.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
343,-,,POR,14,Trincao,Alejandro,RW,78,25,177,79,,benfica,12.5,2,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
344,-,,NED,6,Flette,Dries,RW,78,28,176,0,,psv,39.4,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
345,-,,ESP,31,Royci,Juancho,RW,73,23,176,74,,realmadrid,15.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
346,-,,ESP,7,Saiz,Juanberto,RW,77,21,177,79,,bilbao,19.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
347,-,,POR,4,Gonsalves,Ensalo,AM SS,77,23,178,79,,portimonense,25.0,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,7,,,5,,,,,,,0
348,-,,BFA,11,Grandes,Tylas,RW AM,77,29,179,0,,asse,35.0,3,AM,Left,,,,,,,,,,,,,,,,,,,,,,9,,,6,,,,,,,0
349,-,,ITA,17,Miniriaoliggni,Luchia,CB,75,36,184,0,,milan,27.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
350,RCB,,POR,12,Patric,Marc da Silva Patricio,CB,77,26,187,0,,benfica,22.0,1,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
351,-,,FRA,7,Ardouar,Dwaen,CB,77,30,186,0,,bordeaux,35.0,3,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
352,-,,BRA,12,Maihos,-,CB,77,29,185,0,,dynamomoscow,36.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
353,LCB,,TUR,11,Sanali,Erzahan,CB,77,32,185,0,,feyenoord,35.4,3,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
354,-,,FRA,9,Sakadia,Adisunga,CB,77,24,195,78,,strasbourg,17.0,3,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
355,-,,FRA,5,Mende,Joao,DM CB,77,27,182,0,,lille,36.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
356,-,,FRA,2,Ediakoné,Napierre,DM CB,77,25,185,81,,lyon,24.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
357,-,,ARG,2,Rico,Canaris,ST,77,30,179,0,,getafe,35.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
358,-,,SEN,6,Sadú,-,SS AM,77,29,178,0,,lille,35.5,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
359,-,,BRA,11,Vanderson,Joao,ST CF,77,30,183,0,,marseille,35.3,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
360,-,,MOZ,7,Daud,Mwako,ST SS RW,77,27,179,0,,betis,35.0,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
361,-,,ALG,3,Fares,Raghoul,CF,77,27,188,0,,sportinglisabon,34.0,3,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
362,-,,CMR,9,Msabwa,Youssuf,CF,76,27,189,0,,youngboys,32.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
363,-,,POR,7,Uarez,Gavin,CM,77,26,176,0,,benfica,32.5,3,CM,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
364,-,,BEL,14,de Hlynes,Phil,CM,76,32,178,0,,genk,31.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
365,-,,MNE,7,Halić,Darko,CM,76,36,178,0,,lazio,35.0,1,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
366,-,,ENG,13,Littey,Liam,CM,77,24,178,0,,newcastle,29.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
367,-,,POR,20,Conscedar,Paolo,CM,77,24,180,82,,porto,20.0,2,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
368,-,,SWE,13,Lunde,Ufen,CM,76,27,178,0,,hannover,32.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
369,-,,EGY,9,Al-Derabi,Mohad,CM DM,77,31,178,0,,olympiacos,38.3,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
370,-,,CZE,7,Kincler,Tomas,CM RM,77,30,179,0,,bayerleverkusen,35.7,3,RCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
371,-,,POR,18,Rui,Fernando,GK,77,36,186,0,,porto,35.0,1,sub,Right,8,9,7,8,8,,,,,,,,,,,,,,,,7,3,,,7,,,,,,,0
372,-,,BRA,4,Fernaldo,Marquisio,GK,75,27,186,0,,strasbourg,16.0,1,GK,Right,6,7,8,8,8,,,,,,,,,,,,,,,,8,4,,,7,,,,,,,0
373,-,,MEX,5,Guillardo,Carlos,LB,77,30,176,0,,montpellier,35.5,4,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
374,-,,ESP,17,Linares,Andreas,LB,77,27,178,0,,porto,35.0,2,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
375,-,,HON,16,Garcia,Elaz,LW,77,22,175,80,,realsociedad,9.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,8,,,5,,,,,,,0
376,-,,KOR,5,Won,Kim-So,LW,77,21,175,80,,salzburg,34.0,4,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
377,-,,COL,2,Lena,Carlos,LW LM,75,26,172,0,,benfica,20.0,2,LW,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
378,-,,CAN,14,Gerome,Jay,RB,77,27,179,0,,cskamoscow,35.8,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,8,,,6,,,,,,,0
379,-,,FRA,8,Barret,Jean,RB,77,33,172,0,,marseille,35.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
380,-,,GHA,3,Akpoma,Sawaid,CB,69,20,186,75,,parma,1.3,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
381,-,,GER,2,Berrstabben,Digil,RB,77,29,175,0,,werder,36.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
382,sub,,TUR,9,Cal,Mahmad,RB CB,77,29,180,0,,basaksehir,35.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
383,-,,DRC,17,Dumaye,Jud,LB CB DM,77,31,177,0,,galatasaray,36.2,2,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
384,-,,NED,9,Nente,Robin,RB RM,76,25,178,78,,feyenoord,12.4,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
385,-,,FRA,4,Lores,Juan,RW,77,28,176,0,,feyenoord,35.6,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
386,-,,ESP,6,Gieri,Manuel,RW SS,77,28,176,0,,getafe,35.4,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
387,-,,ALG,3,Bega,Youssef,RW,77,28,176,0,,qpr,37.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
388,-,,FRA,5,Semedo,Patrick,AM,76,27,180,0,,nice,31.2,2,AM,Right,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,0
389,-,,BRA,16,Fabinha,Enel,ST CF,76,31,185,0,,lyon,31.0,3,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
390,-,,BRA,19,Cabral,Lucas,ST SS AM,76,30,179,0,,asse,31.2,2,LAM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
391,-,,TUN,5,Al-Shalri,Ehmat,RW SS,76,27,175,0,,marseille,30.5,3,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
392,-,,NED,12,Woorer,Halrs,CB,76,35,186,0,,az,31.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
393,RCB,,TUR,7,Ehitagle,Melih,CB,75,28,188,0,,fenerbahce,29.6,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
394,-,,FRA,13,Bourze,Kevin,CB,73,32,180,0,,monaco,23.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
395,-,,MOR,6,Bataid,Haif,CB,76,30,187,0,,nice,31.0,3,LCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
396,-,,NOR,8,Erghaer,Thomas,CB,76,32,187,0,,hsv,31.4,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
397,sub,,POR,11,Mecainario,Alfredo,CB,76,33,195,0,,sportinglisabon,31.0,2,LCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
398,-,,DRC,24,Kubake,Denis,CB,76,27,187,0,,werder,22.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
399,-,,SUI,4,Berdac,Kristian,CB DM,76,24,188,77,,benfica,22.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
400,-,,FRA,16,Sokhonal,Ake,DM,76,24,183,81,,bordeaux,18.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
401,-,,CRO,6,Gojen,Marko,DM,76,27,180,0,,bayerleverkusen,30.0,1,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
402,-,,POR,5,Bernan,Rui,DM,75,27,177,0,,lazio,29.0,3,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
403,-,,ESP,21,Pedroza,Lenrique,ST CF SS,76,36,181,0,,barcelona,31.0,1,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
404,-,,URU,2,Hilder,Tobias,ST CF,76,33,182,0,,lokomotivmoscow,31.7,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
405,-,,FRA,8,Renard,Luis,ST CF,76,35,185,0,,nice,31.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
406,-,,SEN,10,Niange,Monsah,CF ST,76,25,185,0,,strasbourg,20.0,2,ST,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
407,-,,FRA,11,Abousakin,Onji,CF,76,23,189,78,,toulouse,21.0,3,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
408,-,,SRL,12,Cer,Mammalou,ST SS AM,76,27,181,0,,nice,31.3,3,LAM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
409,-,,FRA,22,Adale,Gael,ST CF LW,76,21,184,78,,psg,9.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
410,-,,ALB,4,Geriji,Berim,ST SS,73,24,178,76,,mallorca,6.2,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
411,-,,ISR,5,Osman,Deken,AM RW,74,20,179,80,,clubbrugge,6.0,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
412,-,,BEL,6,Vanmaer,Michael,CM AM,75,38,179,0,,sochaux,28.7,1,LCM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
413,-,,ITA,24,Di Alerdi,Vavide Luccio,CM DM,75,32,178,0,,psg,29.2,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
414,-,,URU,5,Hastan,Jeorjes,CM DM,76,29,178,0,,sampdoria,31.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
415,-,,RUS,23,Seniin,Leon,GK,75,34,185,0,,cskamoscow,25.4,2,GK,Right,7,8,9,7,8,,,,,,,,,,,,,,,,9,4,,,7,,,,,,,0
416,-,,SWE,7,Larsen,Tobias,GK,76,25,192,79,,getafe,17.5,3,sub,Right,7,8,7,8,8,,,,,,,,,,,,,,,,7,2,,,8,,,,,,,0
417,GK,,GRE,2,Koritzinatis,Nikolos,GK,76,24,188,78,,olympiacos,19.4,3,GK,Right,7,7,6,8,7,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
418,-,,ITA,16,Gasparini,Luigi,GK,76,24,196,81,,sampdoria,13.0,2,sub,Right,7,9,6,7,6,,,,,,,,,,,,,,,,8,2,,,8,,,,,,,0
419,-,,CRO,8,Stajić,Leonardo,LB,76,27,177,0,,bologna,29.5,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
420,-,,BRA,13,Tossario Junior,Jesus,LB,76,27,177,0,,cskamoscow,32.3,1,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
421,-,,ESP,12,Asentian,Thiago,LB,76,26,180,0,,realmadrid,19.6,1,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
422,-,,NOR,14,Nielsen,Ross,LM LB,76,27,174,0,,strasbourg,18.5,1,LM,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
423,LW,,POR,7,Nives,Saolo,LW,76,27,177,0,,porto,29.0,1,LW,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
424,sub,,POR,6,Maical,Nicolas,LW LM,75,23,175,76,,sportinglisabon,23.0,4,LW,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
425,-,,ESP,6,Jones,Franky,LW LM,74,22,177,77,,valencia,5.7,2,LW,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
426,-,,ITA,6,Faschadori,Pierri,RB RM,75,31,177,0,,inter,28.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
427,-,,TAN,7,Adama,Fahamu,RB,76,24,177,77,,montpellier,23.0,3,RB,Right,,,,,,,,,,,,,,,,,,,,,,10,,,6,,,,,,,0
428,-,,POR,5,Pienhao,Roberto,RB RM,75,28,174,0,,benfica,29.0,2,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
429,-,,NED,4,Ruun,Claesar,RB RM,75,22,174,77,,sportinglisabon,1.0,1,RB,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
430,-,,SUI,2,Kpaka,Mauto,RB RM,74,24,175,77,,youngboys,18.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
431,-,,COL,7,Granjel,Jose-Maximillian,RW,76,27,176,0,,monaco,32.0,4,RW,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
432,-,,GAM,10,Gerald,Mauko,RW ST,76,23,178,80,,bologna,12.0,4,sub,Left,,,,,,,,,,,,,,,,,,,,,,9,,,5,,,,,,,0
433,-,,SEN,14,Mbaye,Lwan,RW RM,76,30,177,0,,galatasaray,31.5,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
434,SS,,GRE,7,Foutis,Andriatis,AM SS,75,26,174,0,,strasbourg,28.0,3,AM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
435,LAM,,TUR,10,Dalbay,Kotus,AM,76,28,171,0,,trabzonspor,32.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,,,,,0
436,-,,BEL,2,Vittknaeper,Matthijs,CB,76,35,184,0,,clubbrugge,31.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
437,sub,,TUR,1,Alalian,Ismail,AM LM,71,25,170,72,,antalyaspor,11.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
438,-,,CIV,25,Dian,Kamon,CB,74,24,190,75,,bordeaux,12.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
439,-,,CIV,13,Siliby,Tarrel,CB,75,31,185,0,,galatasaray,28.3,3,LCB,Left,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
440,-,,ARG,12,Romero,Alvaro,CB,75,24,184,76,,montpellier,19.0,2,LCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
441,-,,BRA,30,Antonio,-,CB,75,24,190,77,,porto,13.0,2,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
442,-,,WAL,4,Gilbert,Dylan,CB,74,26,186,0,,porto,14.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
443,-,,NGR,14,Gabelwemi,Ebu,CB,74,28,186,0,,psv,24.2,4,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
444,-,,CMR,13,Kodele,Jouseph,CB,75,25,190,79,,strasbourg,16.0,2,CB,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
445,-,,RUS,12,Sabotnik,Denis,DM,75,27,183,0,,cskamoscow,26.0,2,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
446,-,,NGR,8,Ebo,Max,DM,75,22,179,78,,crystalpalace,12.6,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
447,-,,CRO,15,Ilić,Strvoj,DM CM,75,35,177,0,,strasbourg,27.5,1,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
448,-,,POR,28,Ganiero,Lucas,ST CF,75,33,186,0,,benfica,28.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
449,-,,ESP,4,Cun Gualor,Xavier,ST SS,75,33,177,0,,espanyol,29.3,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
450,sub,,TUR,8,Kayspoli,Cavik,ST CF,72,24,186,74,,galatasaray,9.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
451,-,,IRN,5,Akmed,Karbash,ST SS CF,75,29,177,0,,krasnodar,28.0,3,CF,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
452,-,,NOR,9,Sorennsen,Malgherar,CF ST,74,26,188,77,,rosenborg,13.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
453,-,,KSA,25,Mohammed,Hassan,CF ST,75,28,185,0,,panathinaikos,28.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
454,-,,POR,5,Alves,Miacel,CM,75,28,176,0,,deportivocoruna,27.7,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
455,sub,,TUR,11,Igshav,Becek,CM,74,26,186,0,,fenerbahce,22.3,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
456,-,,NED,20,Hernst,Marius,CM,74,35,178,0,,montpellier,25.0,1,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
457,-,,FRA,6,Deloareux,Albert,CM,74,36,180,0,,toulouse,25.0,2,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
458,-,,CZE,15,Kolarnik,Stepan,CM,75,29,179,0,,viktoriaplzen,27.5,3,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
459,-,,SWE,5,Ola,Vilerm,CM,74,34,179,0,,malmo,24.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
460,-,,SWE,7,Tamo,Juril,CM AM,75,30,176,0,,copenhagen,28.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
461,-,,UKR,5,Bahtaiy,Juri,GK,75,35,186,0,,dynamokyiv,27.5,3,GK,Right,6,7,7,8,8,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
462,sub,,TUR,15,Jilmaz,Dicer,GK,75,32,185,0,,galatasaray,27.5,2,GK,Right,6,7,8,7,7,,,,,,,,,,,,,,,,9,4,,,7,,,,,,,0
463,-,,MNE,17,Milo,Stjepan,GK,75,35,185,0,,monaco,28.0,1,GK,Right,7,7,8,7,7,,,,,,,,,,,,,,,,8,2,,,8,,,,,,,0
464,sub,,GRE,55,Vladasis,Pietros,GK,74,22,189,87,,panathinaikos,18.0,4,GK,Right,8,7,7,9,7,,,,,,,,,,,,,,,,8,3,,,8,,,,,,,0
465,-,,FRA,4,Eberduent,Frank,LB,75,29,174,0,,marseille,27.5,2,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
466,-,,ITA,2,Vanchini,Sebastian,LB CB,75,34,183,0,,lazio,28.3,3,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
467,-,,IRN,6,Sakhanbashal,Riad,LB LM,75,29,176,0,,rsca,27.5,1,LM,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
468,-,,SUI,8,Ferchet,Donaire,LB LM CM,75,31,179,0,,lille,28.0,3,LB,Left,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
469,-,,JPN,16,Yamuro,Sanuki,LB LM,75,24,173,0,,salzburg,15.7,2,LM,Left,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
470,-,,BEL,22,Hemmen,Phil,RB RM,75,30,176,0,,strasbourg,27.7,2,RM,Right,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
471,-,,POR,5,Jole,Miguel,RW RM,75,24,174,77,,santaclara,19.5,2,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
472,-,,DEN,10,Dorengardt,Nicolas,AM RW,74,22,177,86,,copenhagen,16.4,3,sub,Left,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
473,-,,SVK,14,Holeč,Stefanislav,CB,74,22,188,76,,lazio,22.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
474,-,,FRA,24,Abadie,Jean-Veron,CB,74,23,184,76,,lyon,13.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
475,-,,NED,12,Haalgert,Jan Kalver,CB,74,36,198,0,,psv,24.0,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
476,-,,CRO,18,Rudžek,Davornik,CB,74,24,184,75,,strasbourg,8.0,1,RCB,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
477,-,,EST,0,Braks,Stefen,CB,72,29,185,0,,FA,0.0,0,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,0
478,-,,GAM,24,Vincent,Gelon,DM,74,28,177,0,,asse,24.0,1,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
479,sub,,TUR,4,Gokhanoglou,Kalim,DM,74,29,189,0,,galatasaray,24.8,1,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
480,-,,CRC,24,Tavres,Nicolas,DM,74,28,178,0,,salzburg,24.5,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
481,-,,ALG,3,Soughali,Alfghoul,DM,74,24,186,78,,marseille,17.5,3,DM,Right,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,0
482,-,,UKR,26,Yarmonenko,Pavel,CF ST,74,23,189,78,,manchestercity,20.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,0
483,-,,CRC,10,Feldez,Carlos,ST LW,74,29,177,0,,rostov,25.0,3,LW,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
484,sub,,POR,10,Nuno,Garandes,CF ST LW,74,20,188,90,,sportinglisabon,10.0,3,sub,Right,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,,,,,0
485,-,,BEL,14,Mertens,Laris,CM,74,28,178,0,,nice,24.0,2,CM,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
486,-,,URU,15,Soares,Caiton,CM,74,29,178,0,,torino,24.3,2,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
487,-,,ITA,25,Cachiari,Fili,CM,70,22,179,75,,lazio,1.0,1,sub,Right,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,0
